graph_type,n,edge,actual_weight,predicted_weight,edge_loss,Layers,sample_number
smallworld,4,"('A2', 'B3')",0.55,0.5154799222946167,0.0011916357647857,2,10
smallworld,4,"('A2', 'B0')",0.45,0.5469813346862793,0.0094053792775321,2,11
smallworld,4,"('A2', 'B1')",0.41,0.545554518699646,0.0183750275398926,2,11
smallworld,4,"('A2', 'B3')",0.43,0.5533708333969116,0.0152203625330485,2,11
smallworld,4,"('A2', 'B0')",0.53,0.5369104146957397,4.775383126709548e-05,2,12
smallworld,4,"('A2', 'B1')",0.48,0.4805421531200409,2.939300055700948e-07,2,12
smallworld,4,"('A2', 'B3')",0.49,0.5281718969345093,0.0014570937155787,2,12
smallworld,4,"('A2', 'B0')",0.27,0.4242246150970459,0.0237852319018319,2,13
smallworld,4,"('A2', 'B1')",0.17,0.4147121012210846,0.0598840124840383,2,13
smallworld,4,"('A2', 'B3')",0.2,0.3976325690746307,0.0390586323590386,2,13
smallworld,4,"('A2', 'B0')",0.72,0.5741258859634399,0.0212792571459513,2,14
smallworld,4,"('A2', 'B1')",0.76,0.5561351776123047,0.0415608658071665,2,14
smallworld,4,"('A2', 'B3')",0.75,0.5647964477539062,0.0343003557645715,2,14
smallworld,4,"('A2', 'B0')",0.4,0.4690964818000793,0.0047743237971486,2,15
smallworld,4,"('A2', 'B1')",0.47,0.4538702368736267,0.0002601692585129,2,15
smallworld,4,"('A2', 'B3')",0.45,0.4688280522823334,0.0003544955527462,2,15
smallworld,4,"('A2', 'B0')",0.57,0.4483483731746673,0.0147991183092499,2,16
smallworld,4,"('A2', 'B1')",0.55,0.4297245442867279,0.0144661852470352,2,16
smallworld,4,"('A2', 'B3')",0.55,0.4149989485740661,0.0182252838861076,2,16
smallworld,4,"('A2', 'B0')",0.45,0.5243562459945679,0.0055288513184046,2,17
smallworld,4,"('A2', 'B1')",0.47,0.5305275917053223,0.0036635893576462,2,17
smallworld,4,"('A2', 'B3')",0.45,0.5288318395614624,0.0062144589286441,2,17
smallworld,4,"('A2', 'B0')",0.6,0.4530014991760254,0.021608559244496,2,18
smallworld,4,"('A2', 'B1')",0.54,0.4573690891265869,0.0068278674317699,2,18
smallworld,4,"('A2', 'B3')",0.58,0.4493423402309418,0.0170714240563269,2,18
smallworld,4,"('A2', 'B0')",0.65,0.5240166783332825,0.0158717973381796,2,19
smallworld,4,"('A2', 'B1')",0.66,0.4869604408740997,0.0299426890224859,2,19
smallworld,4,"('A2', 'B3')",0.58,0.5102038383483887,0.0048715041812978,2,19
smallworld,4,"('A2', 'B0')",0.39,0.4966148138046264,0.0113667185225951,2,20
smallworld,4,"('A2', 'B1')",0.28,0.4490075707435608,0.0285635589686396,2,20
smallworld,4,"('A2', 'B3')",0.36,0.483413964509964,0.0152310066360666,2,20
smallworld,4,"('A2', 'B0')",0.54,0.6176782846450806,0.0060339159054021,2,21
smallworld,4,"('A2', 'B1')",0.54,0.6232520341873169,0.0069309011963261,2,21
smallworld,4,"('A2', 'B3')",0.54,0.6268543004989624,0.007543669515164,2,21
smallworld,4,"('A2', 'B0')",0.77,0.5616393685340881,0.0434141527448735,2,22
smallworld,4,"('A2', 'B1')",0.76,0.5412197113037109,0.0478648147220315,2,22
smallworld,4,"('A2', 'B3')",0.78,0.5540555715560913,0.0510508847448445,2,22
smallworld,4,"('A2', 'B0')",0.64,0.5063830614089966,0.0178534862784319,2,23
smallworld,4,"('A2', 'B1')",0.55,0.4895913302898407,0.0036492073761511,2,23
smallworld,4,"('A2', 'B3')",0.56,0.4965688586235046,0.0040235096963249,2,23
smallworld,4,"('A2', 'B0')",0.52,0.5562570095062256,0.0013145707383345,2,24
smallworld,4,"('A2', 'B1')",0.62,0.5558066368103027,0.0041207878776043,2,24
smallworld,4,"('A2', 'B3')",0.59,0.5602593421936035,0.0008845067267571,2,24
smallworld,4,"('A2', 'B0')",0.27,0.395696759223938,0.0157996752794006,2,25
smallworld,4,"('A2', 'B1')",0.26,0.3879435360431671,0.0163695484152292,2,25
smallworld,4,"('A2', 'B3')",0.26,0.3973263800144195,0.0188585346478647,2,25
smallworld,4,"('A2', 'B0')",0.6,0.5487250685691833,0.0026291185932349,2,26
smallworld,4,"('A2', 'B1')",0.47,0.5427448749542236,0.0052918168321056,2,26
smallworld,4,"('A2', 'B3')",0.48,0.5446823835372925,0.0041838107400654,2,26
smallworld,4,"('A2', 'B0')",0.28,0.3847948908805847,0.0109819691546736,2,27
smallworld,4,"('A2', 'B1')",0.4,0.3673889935016632,0.0010634777448345,2,27
smallworld,4,"('A2', 'B3')",0.38,0.3910293281078338,0.0001216460785102,2,27
smallworld,4,"('A2', 'B0')",0.59,0.4457947015762329,0.0207951680934877,2,28
smallworld,4,"('A2', 'B1')",0.56,0.4427650868892669,0.0137440248520811,2,28
smallworld,4,"('A2', 'B3')",0.58,0.460052877664566,0.0143873121565515,2,28
smallworld,4,"('A2', 'B0')",0.45,0.3863374590873718,0.004052919115452,2,29
smallworld,4,"('A2', 'B1')",0.49,0.3748809099197387,0.0132524049009072,2,29
smallworld,4,"('A2', 'B3')",0.45,0.3708581030368805,0.006263439854921,2,29
smallworld,4,"('A2', 'B0')",0.66,0.4960429668426513,0.0268819087217599,2,30
smallworld,4,"('A2', 'B1')",0.7,0.4581535458564758,0.0584897073817957,2,30
smallworld,4,"('A2', 'B3')",0.7,0.4802150428295135,0.0483054273984325,2,30
smallworld,4,"('A2', 'B0')",0.51,0.4624227583408355,0.0022635939238945,2,31
smallworld,4,"('A2', 'B1')",0.66,0.4437811970710754,0.0467505707400171,2,31
smallworld,4,"('A2', 'B3')",0.62,0.4597362577915191,0.0256844670666664,2,31
smallworld,4,"('A2', 'B0')",0.58,0.414494514465332,0.0273920657420661,2,32
smallworld,4,"('A2', 'B1')",0.71,0.3922253847122192,0.100980706121297,2,32
smallworld,4,"('A2', 'B3')",0.69,0.4204185307025909,0.0726741685885498,2,32
smallworld,4,"('A2', 'B0')",0.54,0.4694347083568573,0.0049794603846817,2,33
smallworld,4,"('A2', 'B1')",0.43,0.4398609399795532,9.723813728035124e-05,2,33
smallworld,4,"('A2', 'B3')",0.48,0.4581212103366852,0.0004786814371315,2,33
smallworld,4,"('A2', 'B0')",0.42,0.4650112688541412,0.0020260143238597,2,34
smallworld,4,"('A2', 'B1')",0.42,0.4355571269989013,0.0002420242004599,2,34
smallworld,4,"('A2', 'B3')",0.4,0.4634276330471039,0.004023064633958,2,34
smallworld,4,"('A2', 'B0')",0.41,0.4165316820144653,4.266286993809022e-05,2,35
smallworld,4,"('A2', 'B1')",0.46,0.4073076844215393,0.00277648012102,2,35
smallworld,4,"('A2', 'B3')",0.43,0.4297238290309906,7.627040412358698e-08,2,35
smallworld,4,"('A2', 'B0')",0.61,0.3949936032295227,0.0462277506522239,2,36
smallworld,4,"('A2', 'B1')",0.77,0.382237821817398,0.1503595068289159,2,36
smallworld,4,"('A2', 'B3')",0.76,0.400979608297348,0.1288956416583256,2,36
smallworld,4,"('A2', 'B0')",0.41,0.4849048256874084,0.005610732911261,2,37
smallworld,4,"('A2', 'B1')",0.43,0.4864794313907623,0.0031899261702238,2,37
smallworld,4,"('A2', 'B3')",0.43,0.4814890325069427,0.002651120468501,2,37
smallworld,4,"('A2', 'B0')",0.59,0.5251674652099609,0.0042032575673016,2,38
smallworld,4,"('A2', 'B1')",0.54,0.5069679021835327,0.0010911194861566,2,38
smallworld,4,"('A2', 'B3')",0.54,0.5151373744010925,0.0006181501516714,2,38
smallworld,4,"('A2', 'B0')",0.26,0.3819093406200409,0.0148618873304131,2,39
smallworld,4,"('A2', 'B1')",0.32,0.3787749409675598,0.0034544936857401,2,39
smallworld,4,"('A2', 'B3')",0.31,0.3854626715183258,0.0056946147926827,2,39
smallworld,4,"('A2', 'B0')",0.66,0.5201643109321594,0.0195540199370777,2,40
smallworld,4,"('A2', 'B1')",0.66,0.5160719156265259,0.0207152934714178,2,40
smallworld,4,"('A2', 'B3')",0.68,0.5298483371734619,0.0225455218495743,2,40
smallworld,4,"('A2', 'B0')",0.53,0.3905476331710815,0.0194469626141872,2,41
smallworld,4,"('A2', 'B1')",0.52,0.3869847655296325,0.0176930526012068,2,41
smallworld,4,"('A2', 'B3')",0.53,0.3959122896194458,0.0179795140750993,2,41
smallworld,4,"('A2', 'B0')",0.56,0.4946301579475403,0.0042732162499635,2,42
smallworld,4,"('A2', 'B1')",0.59,0.4977242946624756,0.0085148057955376,2,42
smallworld,4,"('A2', 'B3')",0.62,0.5083118677139282,0.012474238893551,2,42
smallworld,4,"('A2', 'B0')",0.48,0.4737229943275451,3.940080021202994e-05,2,43
smallworld,4,"('A2', 'B1')",0.54,0.4180260896682739,0.0148776348016119,2,43
smallworld,4,"('A2', 'B3')",0.52,0.4345191419124603,0.0073069770993821,2,43
smallworld,4,"('A2', 'B0')",0.39,0.4097271263599396,0.000389159514421,2,44
smallworld,4,"('A2', 'B1')",0.41,0.392265260219574,0.0003145209950794,2,44
smallworld,4,"('A2', 'B3')",0.45,0.4108773171901703,0.0015305843102385,2,44
smallworld,4,"('A2', 'B0')",0.66,0.6080454587936401,0.0026992743519633,2,45
smallworld,4,"('A2', 'B1')",0.67,0.617738664150238,0.0027312472248016,2,45
smallworld,4,"('A2', 'B3')",0.68,0.6177041530609131,0.0038807725458581,2,45
smallworld,4,"('A2', 'B0')",0.67,0.4981324076652527,0.0295384692949429,2,46
smallworld,4,"('A2', 'B1')",0.67,0.492185890674591,0.0316178574751884,2,46
smallworld,4,"('A2', 'B3')",0.69,0.5091240406036377,0.0327161126875544,2,46
smallworld,4,"('A2', 'B0')",0.51,0.5209047198295593,0.0001189129145611,2,47
smallworld,4,"('A2', 'B1')",0.52,0.5264357328414917,4.1418657207054594e-05,2,47
smallworld,4,"('A2', 'B3')",0.54,0.530532717704773,8.962943405752025e-05,2,47
smallworld,4,"('A2', 'B0')",0.66,0.4961787462234497,0.0268374031889209,2,48
smallworld,4,"('A2', 'B1')",0.59,0.4818148016929626,0.0117040371327329,2,48
smallworld,4,"('A2', 'B3')",0.65,0.4965582191944122,0.02354438009679,2,48
smallworld,4,"('A2', 'B0')",0.39,0.4200412333011627,0.0009024756982548,2,49
smallworld,4,"('A2', 'B1')",0.34,0.4091230034828186,0.0047779896104857,2,49
smallworld,4,"('A2', 'B3')",0.36,0.4185722768306732,0.003430711613129,2,49
smallworld,4,"('A2', 'B0')",0.39,0.3661088049411773,0.0005707892013387,2,50
smallworld,4,"('A2', 'B1')",0.39,0.3632270693778991,0.0007167898140958,2,50
smallworld,4,"('A2', 'B3')",0.39,0.3680928349494934,0.0004799238805501,2,50
smallworld,4,"('A3', 'B0')",0.69,0.5165653228759766,0.0300795872291142,2,1
smallworld,4,"('A3', 'B1')",0.74,0.4976204037666321,0.0587478686702504,2,1
smallworld,4,"('A3', 'B2')",0.75,0.4929669201374054,0.0660660041436509,2,1
smallworld,4,"('A3', 'B0')",0.49,0.4154168367385864,0.0055626482420786,2,2
smallworld,4,"('A3', 'B1')",0.47,0.417651504278183,0.002740365004337,2,2
smallworld,4,"('A3', 'B2')",0.48,0.4149377346038818,0.0042330983784749,2,2
smallworld,4,"('A3', 'B0')",0.58,0.5446733236312866,0.0012479740632598,2,3
smallworld,4,"('A3', 'B1')",0.6,0.5328295826911926,0.0045118649614393,2,3
smallworld,4,"('A3', 'B2')",0.56,0.5446053743362427,0.0002369944993272,2,3
smallworld,4,"('A3', 'B0')",0.49,0.4836024045944214,4.092922697348047e-05,2,4
smallworld,4,"('A3', 'B1')",0.57,0.480308324098587,0.008044596726004,2,4
smallworld,4,"('A3', 'B2')",0.57,0.4725817441940307,0.0094903165642772,2,4
smallworld,4,"('A3', 'B0')",0.52,0.4043469429016113,0.0133756296162031,2,5
smallworld,4,"('A3', 'B1')",0.58,0.3938621580600738,0.0346472962020529,2,5
smallworld,4,"('A3', 'B2')",0.61,0.4044492542743683,0.0422511090683632,2,5
smallworld,4,"('A3', 'B0')",0.6,0.4541511535644531,0.0212718860065797,2,6
smallworld,4,"('A3', 'B1')",0.52,0.444632738828659,0.0056802240564691,2,6
smallworld,4,"('A3', 'B2')",0.55,0.4433103799819946,0.0113826750195863,2,6
smallworld,4,"('A3', 'B0')",0.54,0.4812402129173279,0.0034527125780009,2,7
smallworld,4,"('A3', 'B1')",0.58,0.4870796501636505,0.0086341914137095,2,7
smallworld,4,"('A3', 'B2')",0.57,0.4868057668209076,0.0069212804342571,2,7
smallworld,4,"('A3', 'B0')",0.5,0.5271944403648376,0.0007395375867567,2,8
smallworld,4,"('A3', 'B1')",0.57,0.5116227865219116,0.0034078990534662,2,8
smallworld,4,"('A3', 'B2')",0.56,0.5030585527420044,0.0032423284158351,2,8
smallworld,4,"('A3', 'B0')",0.53,0.4955188035964966,0.0011889529054169,2,9
smallworld,4,"('A3', 'B1')",0.47,0.5005906820297241,0.0009357898270436,2,9
smallworld,4,"('A3', 'B2')",0.51,0.4950107336044311,0.0002246781070773,2,9
smallworld,4,"('A3', 'B0')",0.54,0.529409646987915,0.0001121555769205,2,10
smallworld,4,"('A3', 'B1')",0.53,0.521166980266571,7.80222376111458e-05,2,10
smallworld,4,"('A3', 'B2')",0.57,0.5264701843261719,0.0018948448525974,2,10
smallworld,4,"('A3', 'B0')",0.44,0.5080242156982422,0.0046272939213609,2,11
smallworld,4,"('A3', 'B1')",0.4,0.5035000443458557,0.010712259179594,2,11
smallworld,4,"('A3', 'B2')",0.41,0.5010004043579102,0.0082810735933031,2,11
smallworld,4,"('A3', 'B0')",0.52,0.4870597124099731,0.0010850625465136,2,12
smallworld,4,"('A3', 'B1')",0.47,0.478985846042633,8.074542910190464e-05,2,12
smallworld,4,"('A3', 'B2')",0.44,0.4812239706516266,0.0016994157562861,2,12
smallworld,4,"('A3', 'B0')",0.26,0.4114564061164856,0.0229390429537218,2,13
smallworld,4,"('A3', 'B1')",0.16,0.4058298170566559,0.0604322989541089,2,13
smallworld,4,"('A3', 'B2')",0.14,0.4039168953895569,0.0696521276720623,2,13
smallworld,4,"('A3', 'B0')",0.7,0.5495830774307251,0.0226252505952112,2,14
smallworld,4,"('A3', 'B1')",0.74,0.5421015024185181,0.0391638153450078,2,14
smallworld,4,"('A3', 'B2')",0.73,0.5452926158905029,0.0341168177445732,2,14
smallworld,4,"('A3', 'B0')",0.4,0.4673331379890442,0.0045337514714516,2,15
smallworld,4,"('A3', 'B1')",0.47,0.4654188454151153,2.0986977330609348e-05,2,15
smallworld,4,"('A3', 'B2')",0.47,0.4688378572463989,1.3505757797474252e-06,2,15
smallworld,4,"('A3', 'B0')",0.55,0.4279161095619201,0.014904476304497,2,16
smallworld,4,"('A3', 'B1')",0.54,0.4203678667545318,0.0143118473048614,2,16
smallworld,4,"('A3', 'B2')",0.53,0.4269885420799255,0.0106113604628192,2,16
smallworld,4,"('A3', 'B0')",0.46,0.5039626955986023,0.0019327186042953,2,17
smallworld,4,"('A3', 'B1')",0.49,0.4969374537467956,4.812826448892919e-05,2,17
smallworld,4,"('A3', 'B2')",0.45,0.5009794235229492,0.0025989016227322,2,17
smallworld,4,"('A3', 'B0')",0.59,0.4389513731002807,0.0228156876882905,2,18
smallworld,4,"('A3', 'B1')",0.53,0.4295795261859894,0.0100842715610303,2,18
smallworld,4,"('A3', 'B2')",0.56,0.4332033991813659,0.01607737797916,2,18
smallworld,4,"('A3', 'B0')",0.61,0.5143093466758728,0.0091567011335982,2,19
smallworld,4,"('A3', 'B1')",0.61,0.5027380585670471,0.0115051240799662,2,19
smallworld,4,"('A3', 'B2')",0.48,0.5005073547363281,0.0004205515982816,2,19
smallworld,4,"('A3', 'B0')",0.39,0.4466942548751831,0.0032142385358522,2,20
smallworld,4,"('A3', 'B1')",0.29,0.4390865862369537,0.0222268101957886,2,20
smallworld,4,"('A3', 'B2')",0.35,0.4434404373168945,0.0087311153259725,2,20
smallworld,4,"('A3', 'B0')",0.54,0.6192046999931335,0.0062733845010022,2,21
smallworld,4,"('A3', 'B1')",0.54,0.6311543583869934,0.0083091170529444,2,21
smallworld,4,"('A3', 'B2')",0.54,0.6247849464416504,0.0071884871431135,2,21
smallworld,4,"('A3', 'B0')",0.74,0.5564375519752502,0.0336951723248389,2,22
smallworld,4,"('A3', 'B1')",0.72,0.5615316033363342,0.0251122327411529,2,22
smallworld,4,"('A3', 'B2')",0.74,0.5546026825904846,0.0343721653026445,2,22
smallworld,4,"('A3', 'B0')",0.65,0.441342830657959,0.0435378143178331,2,23
smallworld,4,"('A3', 'B1')",0.57,0.4376684725284576,0.0175116331629515,2,23
smallworld,4,"('A3', 'B2')",0.55,0.466579794883728,0.0069589306216408,2,23
smallworld,4,"('A3', 'B0')",0.43,0.5384293794631958,0.0117569303307737,2,24
smallworld,4,"('A3', 'B1')",0.53,0.5389841198921204,8.07144102359923e-05,2,24
smallworld,4,"('A3', 'B2')",0.54,0.5276461243629456,0.0001526182432558,2,24
smallworld,4,"('A3', 'B0')",0.29,0.3973290920257568,0.0115195339950733,2,25
smallworld,4,"('A3', 'B1')",0.28,0.3852010369300842,0.0110672581711649,2,25
smallworld,4,"('A3', 'B2')",0.29,0.3873395025730133,0.0094749787611616,2,25
smallworld,4,"('A3', 'B0')",0.59,0.5700796842575073,0.0003968189792806,2,26
smallworld,4,"('A3', 'B1')",0.46,0.5475644469261169,0.0076675323654767,2,26
smallworld,4,"('A3', 'B2')",0.48,0.5519145727157593,0.0051717057688902,2,26
smallworld,4,"('A3', 'B0')",0.35,0.3800855278968811,0.000905138988834,2,27
smallworld,4,"('A3', 'B1')",0.47,0.3641621768474579,0.0112016448096687,2,27
smallworld,4,"('A3', 'B2')",0.44,0.365555465221405,0.0055419887584014,2,27
smallworld,4,"('A3', 'B0')",0.58,0.4520606994628906,0.0163684646219247,2,28
smallworld,4,"('A3', 'B1')",0.54,0.4508105814456939,0.0079547523820551,2,28
smallworld,4,"('A3', 'B2')",0.56,0.4499918818473816,0.0121017860594804,2,28
smallworld,4,"('A3', 'B0')",0.39,0.3907763957977295,6.027904347319939e-07,2,29
smallworld,4,"('A3', 'B1')",0.44,0.379666656255722,0.0036401123673652,2,29
smallworld,4,"('A3', 'B2')",0.4,0.3864656090736389,0.0001831797377475,2,29
smallworld,4,"('A3', 'B0')",0.63,0.4836800098419189,0.0214095395198609,2,30
smallworld,4,"('A3', 'B1')",0.67,0.4697615802288055,0.040095424752465,2,30
smallworld,4,"('A3', 'B2')",0.66,0.4690918922424316,0.0364459056075753,2,30
smallworld,4,"('A3', 'B0')",0.49,0.4747164845466614,0.0002335858446124,2,31
smallworld,4,"('A3', 'B1')",0.65,0.4760511219501495,0.0302582121748017,2,31
smallworld,4,"('A3', 'B2')",0.6,0.4658858776092529,0.0179865978246402,2,31
smallworld,4,"('A3', 'B0')",0.58,0.3986459374427795,0.0328892960060082,2,32
smallworld,4,"('A3', 'B1')",0.71,0.3958751857280731,0.0986743989413725,2,32
smallworld,4,"('A3', 'B2')",0.69,0.4079411327838897,0.0795572045752352,2,32
smallworld,4,"('A3', 'B0')",0.54,0.4760850667953491,0.0040851186865549,2,33
smallworld,4,"('A3', 'B1')",0.43,0.4675662219524383,0.0014112210317798,2,33
smallworld,4,"('A3', 'B2')",0.47,0.4730991721153259,9.604867800413951e-06,2,33
smallworld,4,"('A3', 'B0')",0.4,0.4533027410507202,0.0028411822035201,2,34
smallworld,4,"('A3', 'B1')",0.4,0.4404573738574981,0.0016367990994453,2,34
smallworld,4,"('A3', 'B2')",0.36,0.4258929789066314,0.0043418846691897,2,34
smallworld,4,"('A3', 'B0')",0.41,0.4209949970245361,0.0001208899595695,2,35
smallworld,4,"('A3', 'B1')",0.47,0.4235831201076507,0.0021545267389407,2,35
smallworld,4,"('A3', 'B2')",0.43,0.4206672310829162,8.710057565968428e-05,2,35
smallworld,4,"('A3', 'B0')",0.61,0.3962650299072265,0.0456826374405587,2,36
smallworld,4,"('A3', 'B1')",0.78,0.394394963979721,0.1486912438042006,2,36
smallworld,4,"('A3', 'B2')",0.76,0.3952814936637878,0.1330195888641176,2,36
smallworld,4,"('A3', 'B0')",0.41,0.465128481388092,0.0030391494601572,2,37
smallworld,4,"('A3', 'B1')",0.43,0.4612782299518585,0.0009783276689213,2,37
smallworld,4,"('A3', 'B2')",0.46,0.4557161331176758,1.8351515465474396e-05,2,37
smallworld,4,"('A3', 'B0')",0.59,0.5269669890403748,0.0039731604706362,2,38
smallworld,4,"('A3', 'B1')",0.54,0.5105113983154297,0.0008695776293112,2,38
smallworld,4,"('A3', 'B2')",0.49,0.5087752938270569,0.0003525116582923,2,38
smallworld,4,"('A3', 'B0')",0.32,0.3881555497646332,0.0046451789637193,2,39
smallworld,4,"('A3', 'B1')",0.38,0.376823753118515,1.0088544252143123e-05,2,39
smallworld,4,"('A3', 'B2')",0.37,0.3849650621414184,0.0002239530848965,2,39
smallworld,4,"('A3', 'B0')",0.6,0.498995304107666,0.0102019485923028,2,40
smallworld,4,"('A3', 'B1')",0.6,0.496733158826828,0.0106640404858851,2,40
smallworld,4,"('A3', 'B2')",0.65,0.4938740134239197,0.0243753236843544,2,40
smallworld,4,"('A3', 'B0')",0.54,0.3897955417633056,0.0225613792741788,2,41
smallworld,4,"('A3', 'B1')",0.53,0.3772273957729339,0.0233394686023197,2,41
smallworld,4,"('A3', 'B2')",0.53,0.3736608028411865,0.0244419445682623,2,41
smallworld,4,"('A3', 'B0')",0.57,0.4911830425262451,0.0062121127854196,2,42
smallworld,4,"('A3', 'B1')",0.61,0.4803666174411773,0.016804813873642,2,42
smallworld,4,"('A3', 'B2')",0.68,0.486785888671875,0.0373316928163171,2,42
smallworld,4,"('A3', 'B0')",0.48,0.4434037804603576,0.0013392832845936,2,43
smallworld,4,"('A3', 'B1')",0.53,0.424905389547348,0.0110448771461946,2,43
smallworld,4,"('A3', 'B2')",0.54,0.4322757720947265,0.0116045092777873,2,43
smallworld,4,"('A3', 'B0')",0.4,0.3999847173690796,2.3355880785015525e-10,2,44
smallworld,4,"('A3', 'B1')",0.42,0.3901876509189605,0.0008887761577297,2,44
smallworld,4,"('A3', 'B2')",0.47,0.3830416202545166,0.0075617598079596,2,44
smallworld,4,"('A3', 'B0')",0.67,0.5601673126220703,0.012063219216658,2,45
smallworld,4,"('A3', 'B1')",0.68,0.569982647895813,0.0121038177640166,2,45
smallworld,4,"('A3', 'B2')",0.71,0.5502075552940369,0.0255336253851082,2,45
smallworld,4,"('A3', 'B0')",0.64,0.4794835448265075,0.0257655323814638,2,46
smallworld,4,"('A3', 'B1')",0.64,0.4758749008178711,0.0269370481815436,2,46
smallworld,4,"('A3', 'B2')",0.7,0.4647738337516784,0.0553313492878829,2,46
smallworld,4,"('A3', 'B0')",0.48,0.5077508687973022,0.000770110719005,2,47
smallworld,4,"('A3', 'B1')",0.5,0.500312328338623,9.754899110703265e-08,2,47
smallworld,4,"('A3', 'B2')",0.53,0.508421003818512,0.0004656530762006,2,47
smallworld,4,"('A3', 'B0')",0.66,0.4911296963691711,0.0285171794483683,2,48
smallworld,4,"('A3', 'B1')",0.59,0.4993560016155243,0.0082163344431248,2,48
smallworld,4,"('A3', 'B2')",0.68,0.4974461793899536,0.033325897419325,2,48
smallworld,4,"('A3', 'B0')",0.38,0.4046306610107422,0.000606669461826,2,49
smallworld,4,"('A3', 'B1')",0.33,0.4057576954364776,0.0057392284178461,2,49
smallworld,4,"('A3', 'B2')",0.31,0.3982557654380798,0.0077890801330613,2,49
smallworld,4,"('A3', 'B0')",0.38,0.3713986277580261,7.39836044449988e-05,2,50
smallworld,4,"('A3', 'B1')",0.39,0.3613331615924835,0.0008217876242826,2,50
smallworld,4,"('A3', 'B2')",0.39,0.3684914112091064,0.0004626193917757,2,50
smallworld,4,"('A0', 'B1')",0.46,0.6128498315811157,0.0233630710143754,3,1
smallworld,4,"('A0', 'B2')",0.47,0.6170905828475952,0.0216356395624452,3,1
smallworld,4,"('A0', 'B3')",0.5,0.592737078666687,0.0086001657596312,3,1
smallworld,4,"('A0', 'B1')",0.56,0.439891904592514,0.0144259545824137,3,2
smallworld,4,"('A0', 'B2')",0.6,0.438277006149292,0.0261543267400361,3,2
smallworld,4,"('A0', 'B3')",0.58,0.4411586821079254,0.0192769115540081,3,2
smallworld,4,"('A0', 'B1')",0.63,0.4994966983795166,0.0170311117338468,3,3
smallworld,4,"('A0', 'B2')",0.62,0.4984560310840606,0.0147729363798388,3,3
smallworld,4,"('A0', 'B3')",0.62,0.4897410273551941,0.0169673999544802,3,3
smallworld,4,"('A0', 'B1')",0.36,0.3789253830909729,0.00035817012514,3,4
smallworld,4,"('A0', 'B2')",0.38,0.3739009499549866,3.7198411451578346e-05,3,4
smallworld,4,"('A0', 'B3')",0.38,0.3849152326583862,2.4159512086066527e-05,3,4
smallworld,4,"('A0', 'B1')",0.47,0.4899574518203735,0.0003982998831625,3,5
smallworld,4,"('A0', 'B2')",0.51,0.4934559166431427,0.0002737066941186,3,5
smallworld,4,"('A0', 'B3')",0.5,0.4724120497703552,0.0007610949978733,3,5
smallworld,4,"('A0', 'B1')",0.36,0.3922836184501648,0.0010422320202358,3,6
smallworld,4,"('A0', 'B2')",0.35,0.392481118440628,0.0018046454239666,3,6
smallworld,4,"('A0', 'B3')",0.36,0.3850235939025879,0.0006261802518016,3,6
smallworld,4,"('A0', 'B1')",0.61,0.594582736492157,0.0002376920140702,3,7
smallworld,4,"('A0', 'B2')",0.65,0.5967003703117371,0.0028408505249059,3,7
smallworld,4,"('A0', 'B3')",0.66,0.584526777267456,0.0056962073496361,3,7
smallworld,4,"('A0', 'B1')",0.58,0.5778359770774841,4.682995209173951e-06,3,8
smallworld,4,"('A0', 'B2')",0.59,0.569532573223114,0.0004189155588671,3,8
smallworld,4,"('A0', 'B3')",0.58,0.5820156335830688,4.062778741195123e-06,3,8
smallworld,4,"('A0', 'B1')",0.43,0.5022326111793518,0.0052175501177874,3,9
smallworld,4,"('A0', 'B2')",0.43,0.4954928159713745,0.0042893089438603,3,9
smallworld,4,"('A0', 'B3')",0.43,0.5097299814224243,0.0063568699376201,3,9
smallworld,4,"('A0', 'B1')",0.49,0.5563278794288635,0.0043993875895298,3,10
smallworld,4,"('A0', 'B2')",0.5,0.5560928583145142,0.0031464087538921,3,10
smallworld,4,"('A0', 'B3')",0.51,0.5395543575286865,0.0008734600489334,3,10
smallworld,4,"('A0', 'B1')",0.63,0.6347748041152954,2.2798754339441945e-05,3,11
smallworld,4,"('A0', 'B2')",0.65,0.6395879983901978,0.0001084097775225,3,11
smallworld,4,"('A0', 'B3')",0.62,0.6176539659500122,5.503875763702106e-06,3,11
smallworld,4,"('A0', 'B1')",0.73,0.596347451210022,0.0178630037980574,3,12
smallworld,4,"('A0', 'B2')",0.74,0.5873556733131409,0.0233002904696845,3,12
smallworld,4,"('A0', 'B3')",0.74,0.5977364778518677,0.0202389097339921,3,12
smallworld,4,"('A0', 'B1')",0.49,0.5498536825180054,0.0035824633109661,3,13
smallworld,4,"('A0', 'B2')",0.5,0.5419402718544006,0.001758986403221,3,13
smallworld,4,"('A0', 'B3')",0.5,0.5404350757598877,0.0016349953517078,3,13
smallworld,4,"('A0', 'B1')",0.38,0.4879572689533233,0.0116547719198601,3,14
smallworld,4,"('A0', 'B2')",0.42,0.4771475791931152,0.0032658458076333,3,14
smallworld,4,"('A0', 'B3')",0.41,0.4608228802680969,0.0025829651587453,3,14
smallworld,4,"('A0', 'B1')",0.65,0.6078042984008789,0.001780477233442,3,15
smallworld,4,"('A0', 'B2')",0.67,0.5921462774276733,0.0060612021183688,3,15
smallworld,4,"('A0', 'B3')",0.68,0.5886406898498535,0.0083465235511106,3,15
smallworld,4,"('A0', 'B1')",0.55,0.5922077298164368,0.0017814924562573,3,16
